program_code,year,placed_count,placed_pref_rank_avg,placed_top_1_pref_count,placed_top_3_pref_count,placed_top_10_pref_count
103150017,2021,103,2.5,62,81,99
204751862,2021,7,2.4,4,5,7
112910010,2021,72,3.5,17,48,70
101150862,2021,93,1.9,77,85,90
201790264,2021,34,3.3,5,23,33
201450082,2021,10,4.1,4,7,9
206410606,2021,7,4.1,3,4,7
208750165,2021,11,3.9,2,5,10
102190030,2021,52,4.5,22,33,43
107050218,2021,62,4.2,21,42,56
207450876,2021,4,1.8,1,4,4
205550439,2021,8,2.6,2,7,8
208450316,2021,8,4.3,2,4,7
205052476,2021,12,6.2,1,3,11
107090077,2021,62,5.0,10,29,55
105370313,2021,82,4.7,16,48,71
200290135,2021,7,3.4,2,3,7
208450307,2021,32,3.1,14,23,30
300550568,2021,19,2.1,13,17,18
106470496,2021,62,6.3,9,23,49
103050778,2021,123,2.7,77,97,118
206850681,2021,63,2.7,36,52,60
206050847,2021,12,3.0,4,7,12
301390061,2021,22,4.5,8,14,18
200290149,2021,40,2.7,12,30,40
205052961,2021,8,5.1,3,5,7
201050456,2021,68,2.7,20,53,67
206850706,2021,7,4.1,2,4,7
105951028,2021,67,4.6,25,41,59
206050856,2021,7,1.7,4,6,7
300590394,2021,3,2.7,1,2,3
104370801,2021,82,6.4,15,33,66
206050874,2021,30,3.5,7,19,29
200390120,2021,15,2.1,7,13,15
205550457,2021,24,3.9,3,16,22
204050032,2021,33,4.1,10,19,31
201450037,2021,59,3.0,20,48,56
109272246,2021,82,4.3,17,46,76
208150161,2021,6,5.0,2,3,5
102370173,2021,72,6.5,6,32,57
108750544,2021,88,4.1,31,54,82
109850725,2021,67,3.3,25,48,64
204751871,2021,23,2.8,8,20,21
204590391,2021,1,4.0,0,0,1
204050014,2021,18,3.7,4,15,15
108251017,2021,72,3.7,36,51,63
300150518,2021,3,2.3,1,3,3
203550384,2021,6,3.2,3,5,5
204551194,2021,11,4.6,2,6,10
204590389,2021,1,2.0,0,1,1
104351443,2021,82,5.3,15,41,71
204590390,2021,63,2.7,38,53,59
206410608,2021,37,3.9,9,23,35
100890075,2021,41,4.0,14,26,37
104790050,2021,62,7.5,9,20,46
104390105,2021,52,2.9,26,39,50
102690216,2021,62,3.5,34,44,57
203150316,2021,12,4.9,2,7,11
100770987,2021,62,3.4,10,41,61
109590015,2021,52,5.0,15,26,47
201150076,2021,18,5.3,4,8,16
203050829,2021,12,2.4,3,11,12
208750166,2021,40,2.5,22,34,39
201650026,2021,10,1.7,8,9,10
102350381,2021,82,6.4,18,34,62
102790186,2021,62,5.3,13,33,54
203590177,2021,37,3.8,10,26,34
101850264,2021,82,6.0,26,39,65
300250508,2021,1,2.0,0,1,1
110390142,2021,93,7.4,17,27,69
106490148,2021,72,6.3,14,29,56
200651857,2021,5,3.2,2,3,5
202751595,2021,12,3.4,4,8,12
300450154,2021,5,3.0,3,4,5
106650578,2021,72,2.8,27,53,71
202752751,2021,7,1.1,6,7,7
201790263,2021,6,6.0,1,1,5
101690103,2021,62,5.0,20,35,52
201050447,2021,12,1.7,10,10,12
101290070,2021,57,7.5,10,21,42
202550703,2021,47,3.0,14,39,45
204150904,2021,47,2.9,16,34,45
101290073,2021,41,6.6,12,16,33
106450598,2021,72,6.4,14,26,59
103350775,2021,77,5.3,20,38,66
204551776,2021,8,2.5,2,6,8
201650044,2021,10,2.5,1,8,10
200651875,2021,28,4.6,6,11,26
204150755,2021,8,3.5,0,4,8
108190131,2021,52,3.3,25,36,47
200751256,2021,52,2.2,26,43,51
200351709,2021,8,2.1,5,7,8
201150067,2021,7,5.1,4,5,6
203051121,2021,68,2.4,33,57,66
106150583,2021,103,4.3,41,65,88
109870235,2021,67,5.5,10,31,56
103650012,2021,72,3.7,35,48,65
109490179,2021,62,5.3,13,29,54
201650017,2021,45,4.9,3,28,40
109970207,2021,72,5.1,9,30,65
300850089,2021,3,3.3,2,2,3
208910011,2021,8,3.6,1,6,7
106870265,2021,62,4.4,20,37,53
106170287,2021,103,7.0,12,44,74
110670134,2021,41,5.6,4,17,35
103290212,2021,62,4.7,13,30,58
202454556,2021,29,3.7,8,19,27
203150325,2021,68,2.9,34,53,67
300250474,2021,1,2.0,0,1,1
205850199,2021,8,3.8,1,4,8
105290034,2021,82,7.5,22,31,57
101050775,2021,923,1.3,845,887,914
101451503,2021,82,3.1,47,59,77
300250492,2021,8,3.6,3,6,7
200651848,2021,2,2.0,1,2,2
206250457,2021,6,8.2,0,0,4
107390118,2021,62,5.9,14,32,52
202453567,2021,9,2.8,1,7,9
103550967,2021,82,2.1,57,67,81
300850105,2021,1,1.0,1,1,1
102890079,2021,82,5.5,22,35,69
202353117,2021,45,3.1,7,30,45
205850515,2021,34,4.0,6,21,32
300150493,2021,4,2.5,0,3,4
202550696,2021,8,1.0,8,8,8
200790509,2021,28,3.6,9,18,27
200751556,2021,5,6.0,1,2,4
201650026,2020,10,1.6,8,9,10
102890079,2020,82,7.0,12,33,60
109490179,2020,62,6.6,15,23,48
110670119,2020,62,7.3,9,20,47
101451503,2020,82,3.9,37,54,75
104251232,2020,93,4.4,32,54,85
200690347,2020,0,,0,0,0
110910107,2020,5,7.2,0,2,3
110910105,2020,1,1.0,1,1,1
100751363,2020,72,3.6,39,51,66
200290135,2020,6,5.8,1,3,5
102090060,2020,52,5.3,11,28,45
102790186,2020,62,6.2,13,28,50
200651875,2020,28,4.4,5,16,26
201150076,2020,23,6.7,4,8,20
201150067,2020,4,2.5,3,3,4
205850199,2020,10,3.6,3,5,10
103670149,2020,72,7.4,10,28,51
105651058,2020,113,2.1,80,104,110
103150017,2020,103,4.6,42,65,91
106490148,2020,72,7.9,16,27,49
103550967,2020,82,4.6,36,50,71
107050254,2020,62,5.9,13,29,48
201050447,2020,12,4.3,7,9,10
205550457,2020,15,3.7,3,9,14
207450867,2020,0,,0,0,0
207450549,2020,37,4.2,9,22,35
201450037,2020,59,2.5,20,53,58
201450082,2020,10,3.3,3,5,10
201450028,2020,11,3.5,1,6,11
202353117,2020,38,2.1,18,32,38
202453567,2020,12,3.5,4,8,11
202454556,2020,25,2.8,6,19,25
200751256,2020,47,2.3,19,40,47
202550703,2020,47,3.3,18,32,45
201751235,2020,6,3.2,1,4,6
202752751,2020,9,5.1,3,6,8
202751595,2020,12,4.3,3,8,11
208750166,2020,59,3.5,22,39,55
203050829,2020,11,4.2,3,6,9
203150316,2020,12,3.1,3,8,12
204590390,2020,54,3.1,30,40,50
204551194,2020,10,2.2,6,8,10
204590391,2020,1,1.0,1,1,1
204751871,2020,33,4.3,9,22,30
208150161,2020,5,5.4,1,2,4
206850706,2020,7,7.0,1,3,5
205052961,2020,8,2.6,2,6,8
205052476,2020,12,3.6,2,6,12
208450316,2020,12,4.8,4,6,11
208450307,2020,30,3.3,9,21,29
208450743,2020,5,2.6,3,4,5
203550375,2020,10,3.5,4,7,9
206050856,2020,7,1.4,5,7,7
204050032,2020,33,4.6,8,15,30
108750544,2020,88,5.1,26,44,73
108251017,2020,72,4.7,25,39,62
104351443,2020,82,7.5,15,29,59
104390105,2020,52,4.3,18,30,47
109590015,2020,52,6.8,12,23,40
102350381,2020,82,7.5,12,27,54
110390142,2020,93,7.0,13,33,71
106650578,2020,72,4.6,18,40,67
101290070,2020,57,8.5,7,19,35
103350775,2020,77,7.8,7,20,57
200351709,2020,5,5.2,3,4,4
109870235,2020,67,8.1,9,18,49
109970207,2020,72,5.8,10,38,60
106170287,2020,103,7.2,7,36,77
300250474,2020,0,,0,0,0
300250492,2020,10,1.8,9,9,10
300850105,2020,2,3.5,1,1,2
300150493,2020,2,1.0,2,2,2
300150509,2020,5,3.4,3,3,5
101370265,2020,52,7.1,13,20,37
104790037,2020,72,8.4,13,23,50
205550448,2020,5,4.8,3,3,4
200751247,2020,8,4.4,2,3,8
204590392,2020,30,3.6,4,21,29
208450742,2020,3,4.0,1,2,3
204050023,2020,11,5.9,4,5,8
108970185,2020,103,5.9,9,38,83
102551305,2020,93,6.8,14,37,70
300450233,2020,3,1.7,2,3,3
200690346,2020,5,2.2,2,4,5
205850206,2020,8,6.5,2,2,6
109252993,2020,82,4.3,31,54,73
207451123,2020,12,5.2,4,8,10
202456331,2020,40,2.0,19,38,39
208750165,2020,11,3.5,1,6,11
206850681,2020,68,2.0,33,64,67
204050014,2020,26,2.9,14,21,25
102690216,2020,62,6.0,16,26,50
300250508,2020,3,3.0,2,2,3
300450154,2020,10,2.5,5,8,10
203051121,2020,59,2.6,28,50,55
300390281,2020,0,,0,0,0
110670134,2020,41,6.2,9,19,33
107390118,2020,62,6.2,12,28,49
200752678,2020,17,2.1,8,13,17
208910010,2020,38,4.5,5,16,35
107790206,2020,41,4.1,18,24,36
105350875,2020,82,4.2,39,51,74
111750659,2020,93,4.4,10,59,84
101150853,2020,103,2.8,71,84,97
209210080,2020,15,4.4,3,4,15
110910106,2020,10,6.2,2,6,8
101150862,2020,93,1.8,71,81,92
200290149,2020,34,3.9,11,21,33
200651857,2020,5,2.0,1,5,5
200651848,2020,2,6.5,1,1,1
200690348,2020,5,4.6,2,2,5
101370256,2020,72,7.3,15,27,53
102190030,2020,52,5.0,23,32,44
105190068,2020,52,4.0,20,32,47
103050778,2020,123,3.7,62,89,112
103990106,2020,62,5.0,20,34,55
103650012,2020,72,6.3,19,30,58
205850515,2020,28,4.2,11,18,25
100770987,2020,62,4.5,11,39,55
206410608,2020,34,4.5,9,17,28
206410606,2020,6,7.0,1,2,4
208550015,2020,9,4.0,4,4,8
208550033,2020,53,6.0,11,29,44
102790217,2020,52,6.3,5,20,44
101451724,2020,2050,2.7,482,1806,1994
101050775,2020,1743,1.9,1472,1597,1687
201650017,2020,46,5.0,7,26,42
201650044,2020,9,3.7,1,6,9
104790050,2020,62,8.9,8,20,39
109272246,2020,82,5.5,11,43,71
201050456,2020,59,3.7,10,40,55
201050438,2020,9,2.9,2,7,9
205550439,2020,13,3.9,2,7,13
207450876,2020,4,3.8,1,3,4
207450522,2020,7,3.6,3,5,6
207450513,2020,2,1.5,1,2,2
201290288,2020,4,3.0,0,3,4
201290238,2020,42,2.2,16,32,42
201250709,2020,9,5.2,3,4,8
201450091,2020,40,2.6,10,32,39
202353108,2020,7,3.3,2,4,7
202453576,2020,7,2.3,3,6,7
202456313,2020,7,3.1,1,5,7
200751556,2020,6,2.7,2,4,6
202550696,2020,8,2.9,6,6,7
201751226,2020,1,3.0,0,1,1
201751244,2020,21,4.9,7,13,18
202752769,2020,40,2.9,9,29,39
202751647,2020,68,2.7,28,49,67
107250525,2020,72,3.0,52,59,66
112910010,2020,72,4.8,9,40,64
105951028,2020,67,6.2,18,29,54
106450598,2020,72,8.3,11,22,50
106951697,2020,72,3.4,29,51,70
107050218,2020,62,6.3,10,27,48
108950224,2020,123,4.9,38,63,111
103290212,2020,41,8.0,7,9,29
106051352,2020,103,5.5,32,52,84
107690200,2020,62,6.0,13,28,52
108190131,2020,52,6.7,16,26,41
203150979,2020,9,3.2,5,6,8
203150988,2020,51,2.9,19,39,49
203150325,2020,68,3.6,22,46,63
204551776,2020,8,3.6,2,3,8
204590389,2020,1,2.0,0,1,1
204751862,2020,8,2.5,6,6,8
208150188,2020,25,3.0,8,16,25
208150152,2020,1,17.0,0,0,0
206850672,2020,12,4.0,2,7,11
206850715,2020,41,1.9,16,40,41
205052485,2020,68,3.4,22,45,65
205052979,2020,28,4.6,5,17,24
105690478,2020,1538,2.5,760,1330,1475
206290197,2020,27,4.6,6,15,25
206250457,2020,7,3.7,1,3,7
208910011,2020,7,2.7,3,5,7
204150755,2020,8,3.6,0,3,8
204150904,2020,47,4.2,14,30,44
203590177,2020,27,5.3,3,12,24
203550384,2020,6,3.5,4,4,6
206050874,2020,27,4.7,2,16,25
206050847,2020,13,6.0,1,6,10
106470496,2020,72,9.3,4,16,45
107090077,2020,62,5.8,9,23,51
105370313,2020,82,5.7,14,41,67
104370801,2020,82,6.8,15,26,63
200390120,2020,15,5.8,0,9,12
109850725,2020,67,5.0,17,35,59
101850264,2020,82,6.1,21,34,69
101690103,2020,62,4.9,23,37,53
101290073,2020,41,7.0,3,11,33
105290034,2020,82,6.9,15,30,62
109950257,2020,72,5.3,19,38,62
106150583,2020,103,5.5,27,44,87
106870265,2020,41,7.2,5,20,30
102370173,2020,82,7.6,10,27,62
101870205,2020,82,8.9,5,16,52
103390114,2020,77,7.8,7,18,54
300350331,2020,15,1.2,13,15,15
300350491,2020,8,1.5,4,8,8
300850089,2020,3,4.7,2,2,2
300150518,2020,1,1.0,1,1,1
300590394,2020,4,2.0,1,4,4
300550568,2020,20,3.8,11,13,18
301390061,2020,19,4.9,10,11,17
101370256,2019,62,6.4,13,31,49
102370173,2019,82,7.7,10,33,61
106051352,2019,113,5.4,27,50,95
208750192,2019,50,5.5,11,29,40
200690348,2019,15,6.2,0,4,13
200690349,2019,7,7.0,1,2,6
201050447,2019,9,2.7,6,7,9
107690200,2019,52,4.6,16,26,46
200651848,2019,2,5.0,1,1,2
200651866,2019,10,7.1,0,2,9
200651857,2019,3,2.7,0,2,3
201050465,2019,34,4.2,4,25,30
200290139,2019,13,6.1,1,4,11
200290149,2019,21,6.1,1,9,18
203051139,2019,21,2.9,5,18,20
101150862,2019,93,2.8,67,78,88
101150853,2019,103,3.3,64,82,93
109490179,2019,62,6.7,13,27,48
203150979,2019,8,2.0,3,7,8
111750659,2019,93,3.6,32,65,88
105350875,2019,82,3.8,47,59,74
101870205,2019,72,8.5,9,21,47
203150988,2019,49,3.0,12,38,48
107790206,2019,41,3.1,27,31,38
107390118,2019,62,6.0,11,29,51
110670134,2019,41,4.7,3,20,38
103390114,2019,77,6.6,14,31,60
203150325,2019,81,2.8,31,63,80
203051121,2019,28,3.0,9,24,27
301010205,2019,1,15.0,0,0,0
107050254,2019,62,6.5,10,21,48
204551776,2019,5,2.0,1,5,5
300450154,2019,8,5.3,5,6,6
103550967,2019,82,3.6,44,63,74
300250508,2019,0,,0,0,0
204050014,2019,30,2.5,14,25,29
204551819,2019,58,3.3,22,42,56
206850681,2019,16,2.5,1,15,16
203350165,2019,4,1.5,3,4,4
208750165,2019,7,5.9,0,3,6
202456331,2019,41,4.2,11,21,36
200651875,2019,15,5.7,2,6,13
204751862,2019,7,7.1,1,2,5
204770083,2019,2,1.0,2,2,2
208150188,2019,18,2.1,8,15,18
207451123,2019,3,2.3,1,2,3
109252993,2019,82,4.6,31,47,71
205850206,2019,6,6.3,2,3,5
300250517,2019,4,1.8,1,4,4
200690346,2019,3,1.3,2,3,3
300450233,2019,0,,0,0,0
102551305,2019,82,5.3,15,41,73
106490148,2019,72,6.1,11,31,59
208150152,2019,1,4.0,0,0,1
203350059,2019,58,3.2,8,43,57
203350420,2019,5,6.0,0,1,5
108970185,2019,103,5.8,16,54,82
204050023,2019,10,5.8,6,8,8
208450742,2019,10,1.3,8,10,10
103150017,2019,103,3.5,56,74,92
206850672,2019,7,5.6,2,2,6
203350174,2019,19,3.3,1,13,18
202751586,2019,2,14.5,0,0,1
105651058,2019,113,2.1,77,99,110
206850715,2019,9,5.0,0,4,8
206870067,2019,27,3.9,4,17,25
200751247,2019,6,3.7,2,5,5
201450116,2019,3,3.0,2,2,3
205550448,2019,6,2.8,4,5,5
200690347,2019,2,3.5,0,1,2
205052485,2019,63,3.6,25,42,60
104790037,2019,72,7.8,16,26,48
101370265,2019,41,6.0,5,16,34
300350331,2019,8,3.6,3,5,7
205052979,2019,24,4.5,7,14,21
301010203,2019,5,8.4,0,2,4
300351011,2019,11,6.0,2,6,9
105690478,2019,1538,2.6,842,1313,1474
301010204,2019,2,9.5,0,1,1
300550453,2019,8,2.4,2,7,8
300150509,2019,4,4.8,3,3,3
201650035,2019,3,3.3,0,2,3
206290197,2019,26,3.9,9,18,25
300150493,2019,1,5.0,0,0,1
300450145,2019,2,1.5,1,2,2
300250492,2019,7,9.9,2,2,4
103670149,2019,72,6.3,12,34,59
206250457,2019,3,4.0,0,1,3
300250474,2019,2,2.0,1,2,2
208590032,2019,2,5.5,1,1,2
106170287,2019,103,6.7,9,42,76
109970207,2019,72,6.0,10,31,56
208910011,2019,6,6.3,0,1,5
109870235,2019,67,6.7,6,25,51
200351709,2019,4,1.5,2,4,4
203851697,2019,2,2.5,1,1,2
300550568,2019,13,3.5,6,9,12
204150755,2019,6,3.3,2,4,6
203851688,2019,6,3.8,3,3,5
103350775,2019,77,6.4,14,25,63
101290070,2019,41,9.6,3,10,26
300350491,2019,0,,0,0,0
204150904,2019,49,3.6,17,32,46
106650578,2019,72,4.9,18,35,65
110390142,2019,82,7.7,8,24,59
102350381,2019,82,7.0,13,32,62
300450163,2019,5,2.8,2,4,5
109590015,2019,52,4.8,18,31,44
104351443,2019,82,6.6,14,33,63
108251017,2019,72,4.1,31,49,64
300850098,2019,4,3.5,0,3,4
203550384,2019,7,1.9,5,6,7
108750544,2019,82,5.5,21,41,68
204050032,2019,20,5.4,6,11,15
206050865,2019,4,3.0,0,2,4
206410607,2019,5,8.6,2,2,3
206050874,2019,10,3.4,1,6,10
206050856,2019,6,2.5,4,4,6
203550375,2019,31,7.2,4,12,22
208910064,2019,54,5.9,10,21,47
205850199,2019,9,5.2,1,2,8
206050847,2019,19,3.9,6,10,18
208450743,2019,5,1.6,3,5,5
208450307,2019,66,3.9,28,44,61
201150067,2019,5,6.4,2,2,4
106470496,2019,72,8.4,5,20,45
208450316,2019,8,6.8,1,3,6
102090060,2019,52,5.0,13,29,44
107090077,2019,62,6.0,9,20,52
205052476,2019,7,7.4,0,1,6
205052961,2019,5,5.0,1,1,5
300850089,2019,5,1.6,4,4,5
105370313,2019,82,4.6,16,44,74
203851713,2019,12,9.5,0,3,7
203851704,2019,13,3.8,2,9,12
108770354,2019,82,4.1,24,53,75
206850706,2019,4,3.3,2,3,4
206870066,2019,47,4.5,20,29,42
300190384,2019,8,2.8,5,7,7
104370801,2019,82,7.0,6,25,65
200351693,2019,18,3.3,6,15,17
203350041,2019,7,6.0,0,4,6
203350421,2019,10,3.7,0,7,10
208150179,2019,0,,0,0,0
201150085,2019,5,7.4,0,1,4
208150161,2019,4,5.5,1,2,3
204770092,2019,6,2.2,3,5,6
204751871,2019,32,3.4,9,23,31
201150076,2019,25,6.6,4,8,21
109850725,2019,67,5.5,19,30,55
204551194,2019,7,4.7,1,2,7
204551828,2019,45,4.0,11,27,42
203150316,2019,9,4.1,3,5,8
203050829,2019,7,1.0,7,7,7
208750166,2019,13,3.2,1,8,13
202751595,2019,9,6.9,1,1,8
102790186,2019,62,5.1,15,30,55
101850264,2019,82,6.0,23,40,63
202752751,2019,6,2.8,4,5,5
201751235,2019,5,1.2,4,5,5
202550703,2019,38,2.5,20,30,38
101451503,2019,93,4.2,38,51,87
101690103,2019,62,5.0,19,32,53
200752757,2019,28,4.1,3,17,26
200790419,2019,1,6.0,0,0,1
200752748,2019,30,4.1,7,18,27
300150518,2019,3,6.0,1,2,2
101290073,2019,41,9.0,5,12,27
200751256,2019,12,1.8,7,11,12
202454556,2019,12,5.7,1,6,11
202453567,2019,14,2.0,6,13,14
104251232,2019,82,3.7,42,61,74
105290034,2019,82,8.2,18,29,56
202353117,2019,30,4.0,10,21,27
202353126,2019,1,4.0,0,0,1
201450028,2019,8,4.4,1,4,7
100751363,2019,77,2.8,47,61,71
109950257,2019,72,5.3,21,37,59
202550696,2019,4,1.0,4,4,4
201450082,2019,10,2.8,5,6,10
201751226,2019,2,9.5,0,0,1
201450037,2019,42,3.3,18,31,39
201751244,2019,27,4.4,6,14,25
202751656,2019,1,2.0,0,1,1
200751556,2019,4,1.5,3,4,4
202456313,2019,5,2.4,4,4,5
201250718,2019,45,3.0,15,33,43
202752769,2019,18,4.2,5,13,16
202790411,2019,30,5.6,5,13,27
202453576,2019,6,3.3,0,3,6
110670119,2019,62,5.1,20,37,50
202353108,2019,6,2.2,1,6,6
201450091,2019,30,2.7,18,25,28
202751647,2019,78,4.2,22,57,69
201450107,2019,6,1.0,6,6,6
201250709,2019,5,3.8,0,2,5
207450513,2019,1,18.0,0,0,0
106150583,2019,103,5.0,31,53,89
107250525,2019,72,2.5,48,60,69
207450522,2019,5,7.0,0,2,4
207451132,2019,1,6.0,0,0,1
207450876,2019,4,3.5,2,3,4
207450558,2019,1,4.0,0,0,1
112910010,2019,72,5.2,17,36,60
205550439,2019,6,2.5,3,5,6
201050456,2019,44,2.6,10,36,43
109272246,2019,82,4.5,15,45,74
207450549,2019,27,4.0,6,16,24
105951028,2019,67,4.1,23,39,63
104790050,2019,62,9.2,4,11,38
201650026,2019,6,3.2,4,4,6
201650044,2019,5,3.0,1,2,5
207450867,2019,1,9.0,0,0,1
106450598,2019,72,7.7,9,22,50
201650017,2019,46,5.8,4,13,40
101050775,2019,2563,1.9,2123,2337,2495
101451724,2019,2050,2.3,637,1847,2009
200290135,2019,4,7.0,1,2,3
102790217,2019,52,5.9,3,15,46
208550033,2019,37,7.2,6,16,26
208550015,2019,7,5.9,0,2,6
106951697,2019,72,4.2,29,42,65
208550024,2019,14,6.7,0,6,11
206410606,2019,4,2.3,1,4,4
206410608,2019,27,4.7,5,16,23
106870265,2019,41,5.4,11,22,35
107050218,2019,62,5.2,14,29,57
100770987,2019,72,3.8,22,47,66
205850515,2019,18,5.2,4,8,15
205850514,2019,6,6.3,0,3,5
205550457,2019,10,5.4,1,3,8
108950224,2019,103,5.8,32,51,85
103650012,2019,72,4.4,25,42,65
103990106,2019,62,3.5,32,42,59
103050778,2019,123,2.9,72,92,119
301010202,2019,0,,0,0,0
105190068,2019,52,4.3,21,33,44
102190030,2019,52,7.5,8,19,39
204050059,2019,10,4.9,1,6,9
111490230,2024,1,1.0,1,1,1
111490229,2024,42,4.7,20,26,35
206511462,2024,63,2.6,20,53,62
206511444,2024,11,1.7,10,10,11
206511471,2024,5,1.0,5,5,5
111490229,2023,41,3.0,22,29,39
206511444,2023,13,5.4,9,9,10
111490230,2023,1,1.0,1,1,1
206511462,2023,68,1.9,30,62,68
206511462,2022,68,2.5,26,58,66
111490230,2022,1,1.0,1,1,1
206511444,2022,12,4.3,7,8,10
111490229,2022,41,2.2,23,36,41
206511462,2021,64,2.8,22,52,61
111490230,2021,0,,0,0,0
111490229,2021,41,2.7,20,35,39
206511444,2021,12,4.1,6,7,11
206511462,2020,68,2.3,32,58,65
206511444,2020,12,4.9,3,6,11
206511453,2019,30,3.1,3,27,28
206511462,2019,33,2.8,8,28,32
206511444,2019,7,7.0,3,3,4
103990111,2024,1,2.0,0,1,1
103910752,2024,22,4.4,1,12,21
103910743,2024,68,4.4,24,33,63
103910743,2023,62,7.0,7,10,54
103910752,2023,16,9.0,2,3,11
103930598,2023,51,6.9,0,15,44
103990111,2023,0,,0,0,0
103990111,2022,0,,0,0,0
103930598,2022,41,7.8,0,12,33
103910743,2022,50,6.1,15,22,40
103910752,2022,13,5.4,0,5,12
103990111,2021,0,,0,0,0
103910752,2021,1,2.0,0,1,1
103910743,2021,50,8.0,8,15,37
103930598,2021,40,8.2,0,12,26
103990111,2020,0,,0,0,0
103910743,2020,50,8.0,11,20,33
103910752,2020,4,13.5,0,0,1
103930598,2020,41,9.6,2,8,24
103990111,2019,1,4.0,0,0,1
103930598,2019,41,7.3,1,10,32
103910743,2019,50,6.5,18,28,35
103910752,2019,6,6.3,0,2,5
107690290,2024,11,4.5,4,8,10
104112286,2024,1,12.0,0,0,0
107610391,2024,27,4.0,7,19,25
107690389,2024,1,2.0,0,1,1
103390168,2024,27,7.7,2,9,20
104111719,2024,36,3.4,15,24,34
107690290,2023,6,6.2,1,4,5
104111719,2023,32,5.4,10,17,26
107610391,2023,22,4.7,4,13,20
103390168,2023,22,3.8,3,12,22
107610391,2022,21,5.2,5,12,17
107690290,2022,6,4.3,1,4,5
104111719,2022,31,5.6,15,18,24
103390168,2022,21,6.4,3,10,15
103390168,2021,0,,0,0,0
104111719,2021,31,3.1,17,23,28
107610391,2021,1,5.0,0,0,1
107690290,2021,1,6.0,0,0,1
107610391,2020,21,5.7,2,10,18
104111719,2020,26,6.1,6,11,21
103390168,2020,21,7.3,2,9,15
103310379,2019,0,,0,0,0
107610391,2019,16,2.5,3,14,16
104111719,2019,21,2.6,13,17,20
103310316,2019,15,5.4,0,10,12
203851219,2024,11,7.2,3,5,9
104150914,2024,77,5.3,3,38,71
110050058,2024,69,7.4,0,16,57
108890294,2024,42,5.9,10,18,35
210401585,2024,41,2.2,17,34,41
110351186,2024,79,7.7,12,21,57
102652144,2024,74,6.3,16,37,58
111091390,2024,54,6.1,5,20,45
200950035,2024,32,4.2,12,22,28
110290241,2024,27,5.2,12,17,23
109253328,2024,84,5.4,22,41,72
106150635,2024,69,9.0,11,21,38
101150898,2024,67,5.9,3,26,56
301290075,2024,6,2.7,2,4,6
301290076,2024,34,3.2,15,28,32
206250518,2024,13,5.8,3,3,12
200190039,2024,21,4.1,2,12,21
203150952,2024,9,4.8,1,4,9
300750081,2024,25,4.3,7,15,21
208450149,2024,11,4.4,2,6,9
106390087,2024,42,5.5,11,19,34
111050276,2024,64,4.8,14,33,58
208910013,2024,47,5.7,8,20,39
209710016,2024,11,6.0,3,6,9
209910011,2024,28,3.3,6,14,28
202455015,2024,42,5.6,12,23,35
200950659,2024,10,3.4,4,7,9
206551919,2024,27,4.9,10,16,23
209710068,2024,59,4.1,20,37,54
205590088,2024,12,3.2,6,8,12
102950666,2024,65,4.0,27,43,59
206552238,2024,38,2.6,11,30,38
300550753,2024,13,4.9,4,7,12
105750014,2024,79,5.6,7,34,70
204610492,2024,21,6.1,1,6,19
209710069,2024,51,5.6,10,22,45
104850564,2024,72,3.8,31,47,67
111650078,2024,72,4.8,26,39,62
209710018,2024,9,7.8,1,2,7
208150213,2024,64,4.1,19,42,58
200950026,2024,8,4.4,2,4,7
203851809,2024,68,5.2,10,35,60
204610485,2024,12,7.2,0,2,11
206410616,2024,51,3.6,9,40,47
105090080,2024,40,5.8,14,24,32
200390167,2024,38,4.2,15,26,34
103550685,2024,67,4.5,21,45,59
300550435,2024,27,2.7,10,21,26
300150721,2024,5,6.6,1,2,3
300150739,2024,9,4.8,3,5,8
300290339,2024,8,6.8,1,3,6
300290341,2024,12,3.6,3,8,12
200690727,2024,38,5.1,4,16,34
102090082,2024,64,4.7,28,39,53
204610478,2024,8,3.9,3,5,7
209610034,2024,9,6.6,0,2,8
210000360,2024,6,5.8,1,2,5
209610035,2024,51,4.6,9,25,48
205590087,2024,63,5.3,12,32,54
100150714,2024,64,6.8,18,24,48
206551928,2024,11,9.1,2,3,8
200190038,2024,5,5.2,2,3,4
206551946,2024,38,4.2,12,26,34
206552202,2024,8,4.9,2,4,7
208910012,2024,8,7.5,0,0,7
202950841,2024,59,3.7,15,38,56
208450747,2024,21,6.0,3,10,17
208450746,2024,5,10.2,0,1,3
200590146,2024,5,3.2,3,3,5
208450131,2024,67,4.5,12,37,61
206250527,2024,63,3.7,14,49,58
205053774,2024,12,10.3,1,1,5
205090052,2024,8,10.6,0,0,5
207650802,2024,34,3.2,11,24,33
206851397,2024,12,10.8,1,3,6
206851404,2024,62,2.8,26,49,59
209910010,2024,5,5.2,1,3,4
201290270,2024,11,6.3,1,3,9
209010046,2024,37,2.9,18,29,35
208150204,2024,11,10.7,0,2,6
204790626,2024,30,3.6,9,23,29
202390598,2024,49,5.1,6,25,44
109890117,2024,74,6.4,15,30,58
104390079,2024,64,4.5,28,37,55
209310012,2024,7,8.0,0,0,6
300590344,2024,9,6.3,0,1,7
108251141,2024,74,4.8,24,41,65
202454971,2024,68,3.0,17,47,68
107890083,2024,32,4.9,7,16,28
111490235,2024,42,7.2,5,15,32
103190413,2024,62,6.7,16,25,49
202454998,2024,8,6.4,1,4,6
300590345,2024,21,5.9,7,15,15
